1694,staff,are effectively told off
1695,staff,complained we had not given them a heads up we were a group booking.
1696,location,easy access to train stations
1697,we,had and showed them the emails
1698,everything,nice
1699,location,quick access to the heart of London
1700,everything,tidy
1701,everything,very clean
1702,facilities,very clean and tidy
1703,place,also very central within walking distance to tube and bus stations
1704,place,clean
1705,place,cosy
1706,kettles in the rooms,no
1707,milk for the tea and coffee offered,no dairy free
1708,place,so homely
1709,place,very well designed
1710,hotel,Homely
1711,staff,excellent
1712,cafe/breakfast place,great
1713,Room,really tiny
1714,Design of the hotel,superb
1715,We,definitely recommend it to family and friends
1716,We,did not understand why we were charged more for breakfast than the price indicated on the menu when we booked online
1717,staff,immediately made up for the inconvenience
1718,hotel,"located just a walk away from the station, Hyde Park, restaurants and shops."
1719,Flavia,very kind
1720,hotel,very nice
1721,windows,are not sealed
1722,Staff,attentive
1723,Location,close to Paddington and Edgware Road.
1724,Rooms,could be better
1725,Location,good
1726,Staff,nice
1727,room,Super close to Paddington station and Hyde Park
1728,Beds,extremely comfortable
1729,Rooms,too small
1730,room,well designed to make use of the space
1731,Beds,well designed to make use of the space.
1732,everything else,great
1733,decor,Great
1734,my room,near the bins outside
1735,rooms,very clean
1736,Rooms,comfy
1737,Rooms,could do with a mini fridge to store stuff
1738,hotel,could do with some added little touches to improve service
1739,place,should invest in a luggage store
1740,hotel,visually pleasing
1741,place,beautiful
1742,tea and coffee facilities in the room,no
1743,place,so relaxing
1744,my first one,too cramped in the basement area
1745,vibe,chilled out
1746,vibe,clean
1747,vibe,comfortable
1748,hotel,Great
1749,hotel,so quiet
1750,beds,extremely comfortable
1751,decor,impeccable
1752,portions,small
1753,breakfast,very expensive
1754,location,also very convenient to paddington station.
1755,facilities,great
1756,we,loved the decor of the hotel
1757,bathroom,needed more hooks for towels.
1758,staff,excellent
1759,staff,knowledgeable
1760,staff,set up to be calming and relaxed
1761,oasis,Excellent
1762,oasis,hidden
1763,touches,little
1764,restaurants,brilliant
1765,staff,excellent
1766,duvet,glorious
1767,location,perfect
1768,room,scrupulously clean
1769,transport,walking distance
1770,everything,clean
1771,Room,cosy
1772,Room,didn’t need to be any bigger
1773,Room,plenty of storage and hanging facilities
1774,ceilings,thin
1775,everything,welcoming
1776,hotel,Sleek
1777,facilities,a bit of a disappointment
1778,hotel staff,gave us a choice of rooms
1779,facilities,great
1780,hotel,modern
1781,room,next to the lift
1782,tea/coffee making facilities in the room,no
1783,Staff,really friendly
1784,hotel,so lovely
1785,hotel staff,very accommodating
1786,staff,Great
1787,staff,Lovely
1788,left luggage available,No
1789,location,clean
1790,staff,clearly overwhelmed by visitors
1791,location,comfy
1792,location,great
1793,extractor fan,noisy
1794,My room,quite noisy
1795,music in the library,also loud
1796,room,meticulously clean
1797,social spaces,other sitting
1798,room,sparkling
1799,staff,very friendly
1800,library space,very noisy
1801,ac button in my room,wasn’t working
1802,staff,welcoming
1803,location,Great
1804,location,easy to walk to from Paddington station
1805,location,exceptionally difficult to leave the room
1806,location,small but manageable
1807,I,had to pay 50£ elsewhere to leave them till tonight
1808,They,have not a left luggage in the hotel
1809,I,love it
1810,room,Lovely
1811,room,comfortable
1812,parking in the area,difficult
1813,room,very clean
1814,reception,Friendly
1815,public spaces,Gorgeous
1816,bed,Stylish
1817,windows,beautiful
1818,bed,comfy
1819,size,good
1820,bed,good size
1821,windows,good size comfy
1822,reception,helpful
1823,toiletries,nice
1824,kettle in the room,no
1825,aura,Relaxed
1826,Room,beautifully designed
1827,We,could hear the toilet from other rooms and staff going in and out door and up and down outside steps
1828,location,near Paddington station and Edgware Road.
1829,location,nice
1830,greeting,Fantastic
1831,information,full
1832,I,took a photo of the brand
1833,I,want this shower in my house
1834,tea and coffee in the room,No
1835,Staff,friendly
1836,shower,good
1837,air con,kept switching off
1838,hotel,nice
1839,air con,no instructions
1840,bed,no instructions for the air con
1841,hotel,on a fairly busy road
1842,room,so hot
1843,bed,very comfortable
1844,property,small
1845,I,already knew I’d booked a good one.
1846,corridor signage,big
1847,corridor signage,clean
1848,Air con,couldn’t really get much out on night one
1849,I,declared you were fully booked
1850,I,got the booking again through them
1851,Staff,helpful
1852,interior,impressive
1853,Air con,needed
1854,Staff,perhaps directing you to the lift would help
1855,I,quite tight in space
1856,booking.com,said otherwise
1857,Staff,super friendly
1858,I,very excited to get inside
1859,bed,comfy
1860,shower,delightful
1861,food,good
1862,My deluxe room,on the ground floor
1863,offering,Unique
1864,Reception staff,exceptional
1865,hotel,Compact
1866,Beds,adequate.
1867,restaurant,beautifully laid out
1868,hotel,clean
1869,hotel,excellent
1870,breakfast,felt very secure
1871,hotel,has many quiet working spaces
1872,actual food,just ok.
1873,door,locked at night
1874,reception,manned 24hr
1875,hotel,new
1876,Beds,very comfortable
1877,Staff,very helpful
1878,My kids,coped with the breakfast
1879,My kids,excellent eaters
1880,menu,wasn't very 'child friendly'
1881,Bed,too small
1882,sauna,Highly recommend
1883,rooms,Lovely clean
1884,staff,all round brilliant
1885,beds,comfy
1886,We,could hear our neighbours and their TV next door
1887,staff,excellent
1888,It,free to book
1889,staff,helped with any enquiries we had
1890,It,isn't the most sound-proof
1891,hotel,on a fairly quiet road
1892,We,only a 5/10 minute walk from Paddington underground
1893,rooms,small
1894,facilities,clean
1895,aircon system,didn't work properly in our room
1896,aircon system,frustrating
1897,Location,great
1898,bed,very comfy
1899,location,close to Paddington without being too noisy at night
1900,room temp,could be controlled by the panel in their room
1901,AC in our room,could only be turned on by calling the front desk
1902,I,don’t know if I would stay again in the summertime for the price point
1903,property,lovely on the inside
1904,issue,specific to our room (115)
1905,rooms,very tidy
1906,bed,Good
1907,fridge,No
1908,staff,Really nice
1909,bed,comfy
1910,staff,very kindly checked me in earlier than my planned arrival time
1911,private infrared sauna,amazing
1912,customer service,excellent
1913,materials and sustainability,so well thought out
1914,location,Great
1915,Room,beautiful
1916,facilities,good
1917,hotel,lovely
1918,location,still a little small
1919,Room,with nice touches
1920,property,beautiful
1921,facilities,really good
1922,room,really small
1923,staff,Lovely
1924,shower room,Very small
1925,location,great
1926,location,super clean
1927,hotel,contemporary
1928,staff,friendly
1929,hotel,modern
1930,hotel,new
1931,location,Excellent
1932,bedClean,Very Comfortable
1933,staff,Very friendly
1934,Angelo in reception,extremely helpful
1935,hotel,Very nice
1936,staff,friendly
1937,staff,helpful
1938,location,Excellent
1939,location,"Near great food choices, supermarkets"
1940,location,great for travel around London
1941,bed,Comfortable
1942,stool,Only
1943,location,good
1944,chair,no
1945,location,quiet
1946,we,absolutely visit again without hesitation
1947,beds,beyond cosy
1948,Our tiny complaint,did not affect our stay
1949,towels,didn’t make them feel completely clean
1950,beds,ended up on the bed
1951,loor,fantastic
1952,beds,had stuck to our socks
1953,towels,have a slightly old smell to them
1954,beds,incredibly friendly and helpful
1955,my teenagers,struggled with
1956,staff,very helpful
1957,breakfast,very limited
1958,Reception,always happy to help and greeted with a smile
1959,Reception,great
1960,Library,lovely.
1961,Meditation pod,ok
1962,sauna,so opted not to use as am a little claustrophobic
1963,sauna,very small
1964,Meditation pod,would be good to have a secluded space rather than the hallway
1965,colour therapy sauna,Amazing
1966,carpets,No
1967,cafe,all natural
1968,carpets,available on requestGround floor
1969,room,large
1970,colour therapy sauna,looked barely used
1971,room,spacious
1972,room,super friendly and helpful
1973,Aircon,would be turned off at night
1974,tea/coffee making facilities in the room,No
1975,they,So would then get hot again
1976,they,eco-friendly
1977,they,so had to phone down to reception each night to get them to turn it on
1978,aircon,stays on continuously during the day with no issues
1979,desk working space,tiny
1980,they,trying to conserve on power
1981,chair,uncomfortable
1982,water refills,Complimentary
1983,breakfast,Expensive
1984,storage in room,Good
1985,residential area,Nice
1986,Coffee in foyer,cold
1987,Room next to the lift,a little noisy
1988,surroundings,gorgeously relaxing
1989,location,great
1990,Staff,lovely
1991,Room next to the lift,still slept well
1992,service,super friendly
1993,Rooms,very comfortable
1994,place,very hipster
1995,staff,Comfortable
1996,staff,Friendly
1997,rooms,Really modern
1998,interior on the hotel,actually much much nicer than in the photos
1999,we,can only recommend it
2000,I,close to public transport links
2001,I,exceptional
2002,I,haven't got the names of all staff members
2003,Hotel,in a nice area
2004,I,make sure that you are satisfied with your stay
2005,rooms,nicely structured
2006,I,pristine
2007,library,quiet
2008,staff members,really friendly
2009,we,really friendly and helpful
2010,I,really nice
2011,staff members,respecting the current social distancing and covid rules at all times
2012,staff members,special thanks to Ioana and Angelo for their willingness to help and professionalism
2013,we've,arrived early to the hotel
2014,we've,asked at the check-out
2015,they,do not have a luggage storage area
2016,gesture from the staff,really nice
2017,they,still agreed to store our luggag
2018,gesture from the staff,very nice
2019,humming noise,weird
2020,We,weren't sure where it came from
2021,neutral decoration,Beautiful
2022,weekend,absolutely fabulous
2023,I,almost fell asleep on the chair with the goat skin throw
2024,restaurant food,delicious
2025,sauna suite,incredible
2026,hotel,incredibly relaxing
2027,reception staff,lovely
2028,aromatherapy around the hotel,relaxing simultaneously
2029,Luther Vandross,serenaded me on my ipod
2030,rooms,simply furnished
2031,aromatherapy around the hotel,so invigorating
2032,rooms,so invigorating and relaxing simultaneously
2033,library,so relaxing
2034,rooms,well appointed
2035,hotel,zen
2036,beds,Clean
2037,hamman,authentic
2038,hotel,available
2039,location,bustling with shops
2040,beds,comfortable
2041,beds,crisp
2042,I,have already booked another stay for next month
2043,location,just off the Edgeware road
2044,Casa Spa,nearby
2045,hotel,now my home to home.
2046,beds,smell delightful
2047,beds,weren't available
2048,We,didn't come up against anything that disappointed us
2049,staff,flexible
2050,We,had a great time at the hotel
2051,We,helped us out with everything we asked.
2052,It,in a lovely area
2053,staff,very friendly
2054,Room,perfect
2055,property,beautifully decorated
2056,Breakfast,delicious
2057,I,didn’t want to get out of bed
2058,pillows,free
2059,Breakfast,healthy
2060,beds,odd
2061,pillows,ordered à la cart rather than the buffet.
2062,beds,rpowering
2063,rooms,small
2064,pillows,so comfortable
2065,property,stunning
2066,I,trying to be super helpful
2067,of the reception staff,very awkward
2068,rooms,very well thought out
2069,stay,Excellent
2070,staff,Very nice
2071,bed,best
2072,staff,helpful
2073,bed,like a cloud.
2074,bed,Very cozy
2075,Room,has no heater
2076,interior,very comfortable
2077,location,Good
2078,staff,lovely
2079,location,small
2080,location,well executed
2081,We,also didn’t get a top up of water in our room either
2082,Staff,approachable
2083,beds,comfortable
2084,We,informed the reception staff twice
2085,We,lovely
2086,amenities,nice
2087,Staff,very friendly
2088,location,Excellent
2089,staff,Very friendly
2090,staff,accommodating
2091,my Aircon,couldn’t be adjusted
2092,My room,didn’t have a window looking out
2093,Room,quite hot
2094,cupboard,doubling as a gym
2095,cupboard,extremely small
2096,staff,grumpy
2097,signage,lack
2098,bed,relative peacefulness
2099,breakfast,weird
2100,design,Could be better with heating in the room and carpet floor
2101,design,modern
2102,Second stay,comfortable
2103,in room information,guide to the area
2104,touches,just lacking the convenience
2105,shower,Great
2106,I,arrived late in the evening
2107,coffee station,empty
2108,bathroom floor,heated
2109,decor,Beautiful
2110,staff,did not reassure us that in the event of a real fire action would be taken
2111,I,have never had to do this even when travelling abroad
2112,location,nice
2113,I,not be looking to stay there again
2114,staff,not reactive
2115,check in process,took ages
2116,fire alarm,went off a few times during our one night stay
2117,my legs,hanging over the bed
2118,Size of the room,tiny
2119,Shower hose,leaking
2120,water,pleasantly warm
2121,location,Good
2122,I,Not unpleasant but not welcoming either.
2123,Library and comfort rooms,a nice touch
2124,I,haphazard
2125,I,hit my elbow twice on the shower frame trying to dry afterwards
2126,I,hit my leg off the toilet getting into the shower
2127,I,mumbled
2128,I,nicely decorated
2129,I,no information about breakfast times or locality
2130,I,no real greeting
2131,Check-in,odd
2132,chap,rather awkward
2133,room,recently (re)decorated  to a high standard
2134,I,too small
2135,shower,Great
2136,Bed,clean.
2137,hotel,high quality.
2138,Bed,really comfortable
2139,hotel,wonderful
2140,location,Excellent
2141,location,only a few minutes walk away
2142,atmosphere,calm
2143,atmosphere,clean
2144,we,looking forward to those
2145,ethos,Perfect for a short stay
2146,Reception,too small
2147,space in the room,very little
2148,people,Very kind
2149,Location,Very noisy though
2150,I,also good
2151,I,couldn’t sleep in
2152,experience,good
2153,I,liked the idea of fruits and water fountains.
2154,people,nice
2155,I,offered a room on the lower ground
2156,staff,Helpful
2157,decor,Nice
2158,tea/coffee in room,No
2159,Bed,so tricky to get in on one side.
2160,Bed,very close to wall
2161,location,Awesome
2162,hotel,Dreamy
2163,continental breakfast,Really disappointed
2164,rooms,clean
2165,I,for sure be back
2166,location,perfect
2167,staff,really nice
2168,interior Staff,so helpful
2169,facilities,Not much
2170,facilities,available like tea n coffee
2171,beds,Comfortable
2172,staff,Lovely
2173,beds,very clean
2174,styling,Contemporary attractive
2175,staff,Friendly
2176,Salmon dish,had not been properly cooked
2177,Food choice,very restrictive as vegan based.
2178,location,Excellent
2179,vegetarian breakfast,Tasty
2180,atmosphere,Zen
2181,location,close to the Paddington station
2182,staff,friendly
2183,staff,helpul
2184,pillows,quite expensive
2185,pillows,very hard
2186,location,very quiet.
2187,room,cold
2188,location,Great
2189,rooms,comfortable
2190,hotel,great
2191,sauna,infared
2192,rooms,stylish
2193,we,a bit frustrating
2194,hotel,beautiful
2195,we,couldn't figure out how to turn the air conditioning on
2196,It,extremely comfortable
2197,we,had to cover it
2198,It,nice
2199,It,quite warm in the room
2200,settings panel,stayed on all night
2201,hotel,clean
2202,it,close to the tube station
2203,hotel,modern
2204,it,provided everything I required
2205,it,still under construction
2206,firm alarm,went off at 8.25am
2207,it,fine
2208,bed and the night tables,fit
2209,water fountain,fizzy
2210,dining area,full of light
2211,they,have yoga classes on-site
2212,breakfast choices,healthy
2213,you,kind of feel trapped
2214,shower head,modern
2215,natural light,no
2216,basement rooms,should be much cheaper
2217,basement rooms,so small
2218,stay,special
2219,We,stayed in the basement
2220,dining area,very nice
2221,breakfast choices,very tasty
2222,they,very tasty and healthy
2223,stay,would not come back for a romantic
2224,I,would recommend when booking to request a window in your room
2225,rest,very comfortable
2226,place,Lovely
2227,reviews,absolutely fine
2228,reviews,bad
2229,finding,overall excellent
2230,reviews,talking about the size of the bedroom
2231,reviews,with a great atmosphere
2232,reviews,within range for the London Standard
2233,hotel,Excellent
2234,I,didn't stay to eat there in the morning
2235,breakfast,minimal
2236,I,recommend Bamboo toothbrushes for clients if they need
2237,breakfast,too expensi
2238,they,unable to provide one as there is a no plastic policy
2239,I,"with focus being on comfort, peace and cleanliness"
2240,design,Stunning
2241,Christina from the reception,helped with everything
2242,Christina from the reception,really cute
2243,hotel,thought of all the little details
2244,It,very clean
2245,welcome,Nice
2246,We,asked for help
2247,interior decoration,beautiful
2248,employee,came to fix the system
2249,it,comfortable
2250,heater,off before we went in
2251,it,so much literature and stuff to read for everything
2252,it,so tricky to find something easy to eat in the breakfast room
2253,inhabit hotel,wants to offer a vegan food
2254,We,would have liked to find a warm room upon arrival.
2255,we,"felt a bit like ""you don't fit the hipster vibe"" of the hotel"
2256,they,have pilates and yoga classes
2257,staff,Friendly
2258,fridge or jug in the room,No
2259,fridge or jug in the room,a little annoying
2260,staff,helpful
2261,location,nice
2262,I,also immaculately clean
2263,I,most comfortable
2264,whole hotel,very modern/minimalist
2265,I,with a sustainability and community focus
2266,bathroom,Clean
2267,location,Great
2268,Staff,friendly
2269,location,lovely
2270,bathroom,modern
2271,Beds and pillows,very comfy
2272,Staff,welcoming
2273,Staff,excellent
2274,View,obscured by what looked like scaffolding
2275,Claudia,"very pleasant, helpful and polite"
2276,check in process,a little long
2277,room,clean
2278,room,fresh
2279,room,well decorated
2280,locationClean,Excellent
2281,Wall,not sound proof.
2282,staff,Friendly
2283,staff,Small
2284,"""Lower Ground"" room",allocated
2285,evening meal options,healthy
2286,bedroom,Small
2287,bedroom,well laid out
2288,Rooms,too small
2289,place,Great
2290,I,Very hard to maneuver around in the shower
2291,I,"love the ambiance, decor and service"
2292,Bathroom,quite small
2293,room in rooms,Not enough
2294,bed,no way to access both sides of the bed
2295,bed,small
2296,room,Liked
2297,room,liked all facilities
2298,tea and coffee,not always available
2299,I,really loved the location
2300,staff,reasonably helpful
2301,everything else,spot on
2302,I,would have to go down stairs and make it
2303,room,comfortable
2304,think,excellent
2305,Location,perfectly
2306,design,great
2307,room,really only designed for single occupancy
2308,room,small
2309,credentials,sustainable
2310,location,good
2311,it,clean
2312,staff,helpful
2313,guests upstairs,quite noisy
2314,breakfast,very slow
2315,first room,not perfectly clean
2316,first room,very small
2317,location,close to Hyde Park
2318,staff,friendly
2319,location,nice
2320,Our first room,quite noisy
2321,rooms,Nice
2322,boutique hotel,Really funky
2323,staff,friendly
2324,rooms,pretty unpleasant
2325,My room,right next to a chiller unit or something
2326,street,very quiet
2327,rooms,clean
2328,rooms,had everything necessary
2329,rooms,ok
2330,rooms,small
2331,room,would have been great
2332,decor,Nice
2333,Room,difficult for 2 people to move around and bed up against the wall
2334,Room,so difficult to get up during the night
2335,Room,very small
2336,feel,No
2337,feel,Very modern
2338,decor,beautiful
2339,bed,extremely comfortable
2340,property,so clean
2341,property,well looked after
2342,you,can’t even lay a luggage down
2343,room,too small
2344,duvet cover,had a nasty wet stain on it
2345,tea in room,might have been nice
2346,Staff,pleasant
2347,second room,quite fine
2348,first room,too small for anyone with luggage
2349,Staff,unfortunately could not have been mine
2350,two people,cannot move in the room with two bags
2351,hotel,clean
2352,staff,friendly
2353,staff,helpful with their capabilities
2354,Most of the rooms,underground
2355,property.,aesthetically pleasing
2356,location,Quiet
2357,Room,compact
2358,hotel rooms,neat
2359,hotel rooms,optimise space
2360,breakfast,a rip off
2361,rooms,good
2362,reception staff,helpful
2363,breakfast,too expensive
2364,rooms,very comfortable
2365,rooms,very expensive
2366,reception staff,very nice
2367,breakfast,wasnt good either
2368,location,Great
2369,space,good
2370,hotel,lovely
2371,decor,nice
2372,Parking,very difficult
2373,Scandinavian style,Simple
2374,rooms,Super clean
2375,black out blinds,a dream
2376,rooms,a little overcrowded
2377,rooms,an unexpected treat
2378,staff,just milling about in quite a small space
2379,rooms,well considered
2380,Scandinavian style,without feeling cold or stark
2381,Staff,Good
2382,shampoo,Nice
2383,Staff,could be a little friendlier
2384,vibe,ethical
2385,kettle,wouldn’t go a miss
2386,room,clean
2387,bathroom,nice
2388,room,Clean
2389,room,Extremely small
2390,location,Good
2391,furnishings,modern
2392,location,near the train station
2393,room,really for a single person.
2394,room,clean
2395,room,cozy
2396,room,even came with usb charging cable
2397,aircon,had us waking up throughout the night to turn it back on
2398,room,humid
2399,aircon,kept switching off every hour
2400,bus stop nearby,makes it convenient to go to places
2401,aircon,making the room humid
2402,library,really nice
2403,hotel,situated near the paddington station as well.
2404,aircon,thus  disrupting our sleep
2405,breakfast,A bit slow
2406,We,Very cute
2407,We,at the same time very cozy.
2408,We,liked it
2409,decor,modern
2410,Room,super small
2411,Room,very small
2412,decor,Light Scandinavian
2413,Noon check-out,appreciated
2414,staff,blocked
2415,rooms,clean
2416,beds,comfortable
2417,staff,friendly
2418,staff,opened up the sauna shower facilities for us
2419,coffee,free
2420,staff,friendly
2421,spaces,quiet
2422,spaces,very clean
2423,I,do not like to get dressed and go into communal area
2424,staff,friendliness
2425,I,like to have tea when I wake up
2426,door to enter room,smaller than a normal door
2427,hotel room,smallest
2428,bathroom,extremely small
2429,staff at the reception,really helpful.
2430,rom,tiny
2431,resebtion stuff while check in,not welcome
2432,location,good
2433,rooms,very small
2434,room,Small
2435,Aircon,automatically switched off after an undetermined time period
2436,Location,suited our requirements.
2437,bed,comfortable
2438,place,discreet
2439,place,not too noisey
2440,Break fast,good
2441,location,Good
2442,room,Lovely
2443,location,Perfect for a one night stay.
2444,check in staff,Slightly rude
2445,room,clean
2446,Breakfast room,beautiful
2447,Breakfast,disastrous all round
2448,everything else,just great
2449,Breakfast,needs sorting
2450,Breakfast,not enough
2451,staff &amp;,ran out of stuff
2452,Breakfast,really not good enough
2453,Bed and linen,super comfy
2454,staff &amp;,very slow
2455,service,Dreadful
2456,beds,comfy
2457,experience,disappointing
2458,I,good
2459,kids,got fed
2460,decor,nice
2461,quality of the food,very poor
2462,I,waited nearly 40 mins for mine
2463,kettle and tea/coffee facilities in room,No
2464,bed,comfortable
2465,Breakfast,embarrassing
2466,Location,great
2467,staff,helpful
2468,£8 for 2 cold overdone poached eggs on stale sourdough,not good enough
2469,Breakfast,over an hour wait for food
2470,Location,wasn't even busy
2471,rooms,not very soundproofed
2472,location,Friendly
2473,staff,attend to it
2474,breakfast,good
2475,staff,helpful
2476,decor,nice
2477,housekeeping,should attend to it
2478,location,very convenient
2479,facilities,Very clean
2480,flowers,also watered at 7am
2481,facilities,environmentally friendly
2482,facilities,modern
2483,hotel,truly stunning
2484,room,very small.
2485,coffee/tea facilities,No
2486,eateries,also very nice
2487,Location,near Paddington
2488,eateries,near grand canal
2489,Location,near grand canal.
2490,room,small
2491,connections,Good
2492,Location,OK
2493,we,able to change the room after one night stay
2494,we,prefer a room with natural daylight
2495,Location,really good
2496,room on the 3rd floor,really nice
2497,boutique hotel,bright
2498,boutique hotel,clean
2499,staff,friendly
2500,staff,helpful
2501,under bed storage,not noticeable
2502,boutique hotel,perfect for a stay in London
2503,room size,smaller
2504,library,beautiful
2505,decor,bright
2506,decor,clean
2507,decor,modern
2508,kettle in room,no
2509,Gym,private
2510,staff,very helpful
2511,hotel,also clean and modern
2512,staff,friendly
2513,reception staff,incredible
2514,staff,really helpful
2515,rooms and bathrooms,small
2516,cafe,Clean
2517,air conditioning,a plus for the summer heat
2518,rooms,comfortable
2519,opening periods of the hotel cafe,inconsistent
2520,reception,free
2521,water,free filtered
2522,staff,helpful
2523,reception,near paddington station
2524,room,noisy
2525,first room at 105 at ground floor,too small
2526,room,Really comfortable
2527,space,a little pokey
2528,location,great
2529,room,small
2530,room,Small
2531,room,had everything you needed
2532,room,Tiny
2533,Pillows,like bags of cement .
2534,breakfast,fabulous
2535,vibe,lovely
2536,design of the hotel,Great
2537,hotel,Lovely
2538,room,a bit tiny for that amount of days
2539,library room,brilliant
2540,fruit,fresh
2541,staff,friendly
2542,staff,great
2543,room,making the most of the space
2544,Staff,a bit rude at times
2545,we,could get everywhere.
2546,Location,pretty central
2547,our room,right next to the elevator
2548,we,struggled to sleep at night with all the noise from that
2549,staff,friendly
2550,staff,sometimes failed to be helpful
2551,room,tiny
2552,staff,tried to be helpful
2553,room,well-equipped
2554,room,Well designed
2555,key types of mobile charger cables,available in the room
2556,room,compact
2557,room,feeling new
2558,I,liked the shower
2559,bathroom products available for customer use,lovely
2560,single room,perfectly formed
2561,single room,small
2562,room,very clean
2563,room,with all necessary facilities
2564,sitting areas,Lovely
2565,locationTea,Quiet
2566,bedroomCould,Very small
2567,room,clean
2568,furniture,nice
2569,decoration,modern
2570,neighborhood,quiet
2571,reception staff,not very welcoming
2572,staff,Very nicely decorated
2573,staff,great
2574,Room and bathroom,very small
2575,atmosphere,Great
2576,location,disappointing
2577,location,very small with the bed pushed against the wall
2578,rooms,well decorated
2579,Property,aesthetically pleasing
2580,room,really comfortable to stay in
2581,duvet,really thick and heavy
2582,room,wasn’t ideal
2583,bar fridge in room,No
2584,we,just be aware if that's a problem for you
2585,room,small
2586,staff,very friendly
2587,we,very nice within a busy city
2588,we,very tranquil and calming
2589,services,Friendly
2590,it,a challenge to open them
2591,bed and pillows,a little too hard for me
2592,services,helpful
2593,coffee/tea facilities in the room,no
2594,it,only 5mins from Paddington Station
2595,room,pretty small
2596,gym,small
2597,room,even smaller than we were expecting
2598,interior design,lovely
2599,room,nice
2600,hotel,nicely decorated
2601,interior design,really fresh
2602,hotel,very modern
2603,We,didn’t have breakfast
2604,pillows,solid
2605,Location,Good
2606,portion,Very small
2607,Accommodation,good
2608,price,high
2609,Location,modern
2610,Location,nice
2611,stay,otherwise pleasant
2612,Location,pleasant
2613,breakfast,poor value
2614,Staff,also kind
2615,location,designed for disability access
2616,disability access room,had no window
2617,Staff,helpful
2618,bench space within the bathroom,no
2619,robes,a lbout a size 6
2620,robes,always a nice touch
2621,robes,had to basically be on my knees to wash my face
2622,hotel,has great potential
2623,hotel,just fell short for me
2624,sink,obviously low
2625,hotel,ridiculous
2626,robes,so not of much use for a standard body size
2627,water from the shower,soaked the bathroom
2628,robes,tiny
2629,We,could not even dream of opening a suitcase anywhere in the room
2630,We,did not reflect what we actually got
2631,We,end up having a comfortable
2632,staff,helpful
2633,staff,helpful in resolving the issue and moving us to a more appropriate room
2634,staff,misleading.
2635,We,so small
2636,room,Lovely
2637,room,cosy
2638,room,didn't have your typical hotel room feel
2639,Tea/Coffee facilities,in thereception
2640,staff,Excellent
2641,Bed and pillows,a bit firm
2642,bathrooms,clean
2643,Room and bathroom,small
2644,design,Beautiful
2645,beds,really comfortable
2646,feel,cosy
2647,location,wonderful
2648,rooms,Beautifully presented
2649,shower,a bit of a squeeze
2650,rooms,well laid out
2651,bed,accessible
2652,shower,did not have a curtain
2653,room,fine for us
2654,location,very central
2655,bed,very comfortable
2656,shower,would have been helpful as water splashed everywhere
2657,coffee,free
2658,staff,friendly
2659,staff,immediate
2660,staff,Nice
2661,everything,quite packed
2662,location,good
2663,location,simple
2664,single room,too small
2665,breakfast,expensive
2666,room,small
2667,breakfast,very nice
2668,room,very well decorated
2669,room,well located
2670,room,with a small window looking at a wall.
2671,beds,Very comfortable
2672,Showers,either too small
2673,staff,excellent
2674,location,good
2675,focus on wellness,nice
2676,stay,Good
2677,room,clean
2678,room,comfortable
2679,room,small
2680,eco theme,worked well
2681,single room,a good size for a lone traveller
2682,whole design,comfortable
2683,lighting,excellent
2684,window,faced another wall
2685,They,lovely
2686,rooms,"nicely outfitted with water, robe, book, tv, and wifi"
2687,mattress,not fixed to the bed and shifted around
2688,They,provided
2689,single room,small
2690,lighting,sufficient
2691,rooms,too small
2692,whole design,well thought out
2693,fire alarms,frequent
2694,rooms,tiny
2695,hotel,.
2696,bins,Clean
2697,room,Really nicely sized
2698,room,clean
2699,hotel,comfortable
2700,breakfast,lovely
2701,hotel,quiet
2702,coffee,free
2703,staff,friendly
2704,rooms,great
2705,rooms,nice
2706,rooms and beds,on the small side
2707,location,accessible
2708,location,central
2709,location,clean
2710,staff,friendly
2711,rooms,beautifully done out
2712,location,beautifully done out.
2713,Food and service at the restaurant,excellent
2714,location,great
2715,staff,not consistently friendly
2716,space,very cramped
2717,hotel,Friendly
2718,inside,Nice
2719,hotel,a bit small and basic
2720,water fountains in the hotel,a good feature
2721,library,peaceful
2722,breakfast,seriously overpriced
2723,inside,stylish
2724,hotel,welcoming
2725,breakfast,would avoid next time
2726,Room,so no natural light
2727,bathroom,Nice
2728,shower,Warm enough
2729,mattress,could have been softer
2730,corridor,just small
2731,mattress,no issue with sleep
2732,Room,no place to sit and/or eat sth
2733,Room,too small
2734,access to Paddington station,Easy
2735,access to Paddington station,advantage.
2736,Only one coffee sachets,available in the room
2737,bed,Good
2738,breakfast,Healthy
2739,whole block,basically hotels
2740,premises of the hotel,beautiful
2741,we,comfortable
2742,coffee and tea,complimentary
2743,we,didn't have view from the window
2744,we,dragging their luggages
2745,other guest,flushing their toilets or taking showers
2746,service,good
2747,location,had bath ropes we liked a lot
2748,location,just around the corner of Hyde Park and Paddington Station
2749,water pipes,making a lot of noise
2750,bed,terrible
2751,room,nice
2752,room,otherwise comfortable
2753,room,would do okay for someone maybe staying alone and with hand luggage only
2754,staff,Free
2755,mirror in the bedroom,No
2756,bed,comfy
2757,staff,friendly
2758,shower,good
2759,Scottish folks,like to have a cup of tea/coffee as soon as they wake up
2760,room,lovely
2761,vibe,relaxing
2762,staff,Considerate
2763,value,Good
2764,staff,Very friendly
2765,breakfast,Wonderful
2766,Room,clean
2767,sitting room,delightful
2768,I,had seen it on a review before I booked
