2506,Full English breakfast,not great
2507,staff,very professional
2508,bed,comfy
2509,they,decided to charge me the rest for a second time without me knowing
2510,bed,like sleeping on clouds
2511,I,not recommend this at all
2512,they,very polite
2513,we,Fantastic
2514,service,Professional
2515,we,arrived at 8 to drop off cases
2516,we,lovely
2517,we,ready
2518,Continental breakfast items,cheap/low quality
2519,Indian food in restaurant for dinner,exceptional
2520,hotel,clean
2521,hotel,comfortable
2522,staff,friendly
2523,staff,helpful
2524,Breakfast,of a very good standard
2525,Location,perfect
2526,stay,wonderful
2527,location,20 minute walk to Westminster bridge and the main attractions
2528,location,Perfect
2529,location,small
2530,shower door,wasn’t very wide
2531,member of staff,helpful
2532,member of staff,so friendly
2533,View from the room,poor
2534,location,Excellent
2535,Staff,very helpful
2536,hotel,clean
2537,food,comfortable
2538,food,excellent
2539,location,great
2540,location,perfect for excursions
2541,hotel,totally comfortable
2542,bed,Nice comfortable
2543,bathroom,dirty
2544,view,great
2545,Location,Very comfortable
2546,staff,excellent
2547,Location,excellent for the theatre.
2548,Breakfast selection,a little limited
2549,rooms,comfortable
2550,Staff,extremely helpful
2551,Staff,friendly
2552,Room,Fantastic
2553,staff,Lovely
2554,Spa/ Pool,closed as a result of Covid.
2555,Mini Bar,not an issue
2556,Mini Bar,not stocked
2557,staff,really lovely
2558,stay,truly lovely
2559,location,brilliant
2560,chair,certainly not what I would expect from an hotel of this stature
2561,shower door,cracked
2562,continental breakfast,crunchy nut cereal
2563,shower door,didn't close correctly
2564,shower door,left water on the floor after every shower
2565,chair,looked like it's seen better days
2566,Room 314.,needed some TLC
2567,Room 314.,tired
2568,location,very very limited
2569,Air conditioning,Great
2570,location,Great central
2571,staff,friendly
2572,room,unable to open the windows due to the street and traffic noise
2573,room,very warm
2574,Air conditioning,wasn’t working properly
2575,room,Small
2576,chocolates at reception,always masks at hand .
2577,Everything,just great
2578,electric,didn’t seem aired
2579,room,made it slightly awkward to eat due to space
2580,room,smelt very musty
2581,service of the staff,exceptional
2582,room,Clean
2583,location,Great
2584,shower tray,almost flooded the shower room floor
2585,location,central
2586,bed,comfortable
2587,shower tray,filled up when we used it
2588,location,quiet
2589,room,tiny
2590,staff,Comfortable
2591,staff,friendly
2592,location,great
2593,staff,knowledgeable
2594,bathroom,Very nice
2595,location,perfect
2596,room,very nice
2597,Covid restrictions,been lifted
2598,hotel,clean
2599,hotel,comfortable
2600,It,"ideal for access to Covent Garden, Piccadilly and Leicester Square"
2601,staff,let them down
2602,extras,little
2603,them,lovely
2604,It,not quite as luxurious as it describes
2605,staff,really helpful if you needed anything
2606,restaurant,still closed
2607,continental breakfast tray delivered to your room,wasn’t brilliant
2608,staff,helpful
2609,breakfast,limited choice
2610,location,perfect
2611,staff,so friendly
2612,hotel,very clean
2613,staff,did special requests
2614,Location,central to everything
2615,Location,great
2616,Staff,very welcoming
2617,location,Fantastic
2618,mini bar,No
2619,staff,Very clean
2620,hotel,beautiful
2621,Breakfast,expected to be eaten from a plastic take away box with lid
2622,staff,friendly helpful
2623,We,had a huge corner room
2624,Breakfast,only available in the room
2625,We,stayed at this hotel previously
2626,bathroom,tiny.
2627,staff,very comfortable
2628,location,Brilliant
2629,room,Great
2630,location,noisy
2631,room,excellent
2632,staff,friendly
2633,breakfast,rubbish.
2634,staff,so felt that I was ripped off
2635,breakfast,was delivered to room
2636,Wardrobe door,broken
2637,location,perfect for anyone wanting to experience SoHo
2638,location,really nice to be near by the venue
2639,room,smelled a bit musky
2640,bed sheets,weren't as comfortable as other hotels for this price point
2641,interior,Nice
2642,breakfast,a bit meh
2643,bed,bit comfortable
2644,we,didnt actually realise it was included in the room price
2645,breakfast,Very clean
2646,breakfast,nice
2647,hotel restaurant and spa facilities,not available
2648,breakfast,not the same as eating in a restaurant
2649,staff,very friendly
2650,boutique hotel,Lovely
2651,noise,No
2652,Room,clean
2653,Beds,comfy
2654,Breakfast,dissapointing
2655,Staff,very friendly
2656,Room,very spacious
2657,biggy,No
2658,location,Superb
2659,"facilities like, bar and restaurant",closed
2660,Staff,couldn’t have been more accommodating
2661,Staff,friendly
2662,Lockdown,hadn’t quite been lifted
2663,you,only going there to sleep and shower
2664,"facilities like, bar and restaurant",still closed at the hotel
2665,Air conditioning in the room,wonderful
2666,location,A bit cramped
2667,location,Great
2668,sofa,No
2669,staff,Polite
2670,sofa,Proper
2671,Continental breakfast,good quality
2672,staff,helpful
2673,Continental breakfast,plentiful
2674,staff,so obliging
2675,We,asked for a room change
2676,Location,"great for Ronnie Scott’s, China Town and Theatreland."
2677,Room,immaculately clean.
2678,We,really noisy
2679,We,slept very well
2680,staff,very welcoming
2681,breakfast,also had far worse
2682,room,excellent
2683,breakfast,had better
2684,Location,little cramped
2685,Location,ok
2686,room,spacious
2687,Location,"spot on being on Shaftesbury Avenue, to theatre, Chinatown &amp; shopping"
2688,Location,tiny
2689,location,Great
2690,staff,Lovely
2691,toilet roll in bathroom,no
2692,room,very dated
2693,staff,very disappointed
2694,location,Central
2695,it,very good for breakfast on a tray
2696,location,Fantastic
2697,bed,Very comfortable
2698,breakfast,a continental version served to the room
2699,location,between Chinatown and Soho
2700,breakfast,big
2701,reviews of this hotel,negative
2702,shower room,nice
2703,facilities,not available
2704,our room,overlooked Shaftesbury Avenue
2705,bedding,quality
2706,breakfast,slept like babies
2707,room,superior
2708,double glazing,very effective
2709,Book,with confidence
2710,accommodation,Clean
2711,evening meal,No
2712,Staff,friendly
2713,Pillows,hard
2714,Staff,helpful
2715,mattress,wasn't that comfy
2716,staff,Friendly
2717,room,comfy
2718,rooms,clean
2719,Staff,full.
2720,location,great
2721,rooms,small
2722,rooms,well presented
2723,my partner,liked it
2724,bed,not very comfortable
2725,bed,thats a personal preference
2726,location,Amazing
2727,outside noise,a little loud
2728,staff,clean
2729,check in,easy
2730,staff,friendly
2731,it,so central
2732,breakfast,Continental
2733,Location,amazing.
2734,bath/shower,amazing
2735,continental breakfast,arrived on a tray
2736,rooms,clean
2737,english breakfast,no
2738,breakfast,two pieces of toast
2739,staff,welcoming
2740,breakfast,Fantastic
2741,breakfast,exceeded our expectations.
2742,service,Great
2743,spa,No
2744,room,quite compact
2745,Location,superb
2746,room,very clean
2747,room,very good value for money
2748,Bed,comfortable
2749,kettle in room 502,did not work
2750,Shower,excellent
2751,Location,very good
2752,Bed,very spacious
2753,location,Great
2754,cooked breakfast,No
2755,room,comfortable
2756,Staff,great
2757,TV reception,not there to watch telly
2758,TV reception,wasn’t the best
2759,continental breakfast,Good
2760,Room,a bit shabby
2761,Room,very small
2762,service,Excellent
2763,staff,friendly
2764,room,great
2765,beds,Difficult to open nets to let in natural light
2766,staff,Excellent
2767,location,Excellent central
2768,beds,extremely comfy
2769,staff,helpful
2770,staff,professional
2771,staff,very friendly
2772,staff,all very helpful and friendly
2773,location,fantastic
2774,Everything,positive
2775,price,unbeatable
2776,our very minor issue of having no batteries in the TV remote,was dealt with very quickly
2777,location,with no noise in our room considering where we were.
2778,continental breakfast,delivered to your room
2779,breakfast,takeaway
2780,aron,upgraded the room
2781,Room,wasnt ready
2782,Continental breakfast,adequate.
2783,Bed,too hard
2784,top shelf in the wardrobe,Dusty
2785,shower,Stunning
2786,clothes,dusty
2787,Staff,extremely nice
2788,location,Fantastic
2789,room,Good size
2790,hotel,Great
2791,location,Excellent
2792,lift,a bit slow
2793,service,lovely
2794,rooms,very clean
2795,location,Fantastic
2796,soya milk,no
2797,Spa,not informed when booking
2798,Spa,not open
2799,staff,Great
2800,Bar &amp; restaurant,closed
2801,location,closed because of COVID restrictions
2802,bed,Very cleanFriendly
2803,bed,comfy
2804,couple of items,broken or wonky
2805,Decorum,incredible
2806,Decorum,just perfect for what we needed
2807,continental breakfast,not supposed to be spectacular
2808,Beds,really comfy
2809,We,were not served on time
2810,We,were notified the breakfast would not be open
2811,rooms,Nice
2812,i,had no reply to either messaged again the day before we arrived
2813,i,sent 2 messages to the hotel before arriving one in regards to a late check out
2814,toast,cold
2815,Beds,comfortable
2816,portions,didn’t match the size of our party
2817,toast,didn’t seem sufficient enough
2818,single bed,tucked behind a partition wall
2819,breakfast,very disappointed
2820,location,Perfect
2821,location,Right in the centre of London.
2822,bed,comfortable
2823,location,good
2824,we,Easily rectified for the future
2825,accommodating dietary/allergy requirements,could be improved
2826,They,didn't have any vegan options
2827,breakfast,disappointing
2828,we,enjoyed our stay with you.
2829,room/beds,extremely comfortable
2830,They,not even an alternative to butter
2831,we,ordered a normal and a vegan breakfast
2832,location,perfect for us
2833,we,provided extra fruit for me
2834,They,really friendly
2835,we,very apologetic
2836,feedback,very cheap
2837,location,Lovely
2838,hotel,little
2839,staff,lovely
2840,breakfast,Great
2841,hotel,lovely
2842,room,Good size
2843,hotel,closed to the public at 2pm on the Sunday
2844,we,couldn’t leave our cases beyond that
2845,staff,really friendly
2846,bathroom,had heated flooring
2847,shower,huge
2848,bed,incredibly comfortable
2849,bathroom,large
2850,stay,really nice
2851,cold toast in a brown bag plus milk in a container with rice crispies,wasn't what we expected
2852,people,Nice
2853,room,nice
2854,location,Great
2855,hotel,Lovely
2856,Room,comfortable
2857,Bathroom,generally clean
2858,breakfast,very good
2859,I,a little concerned
2860,Our booking,being moved to their sister hotel Montcalm London marble arch
2861,I,changed it to this hotel
2862,hotel,closed due to health and safety reasons
2863,Te Montcalm hotel,less then a minute walk ro Oxford Street
2864,rooms,lovely
2865,lady who checked us,made check in so easy
2866,I,made sure both rooms was ready before we checked in
2867,hotel,not
2868,hotel,outstanding
2869,I,so happy
2870,beds,very comfortable
2871,lady who checked us,very helpful
2872,We,all liked
2873,I,always making sure we had what we needed
2874,window,between the bathroom and room
2875,it,changed the glass so you cannot see in
2876,We,liked everything at this hotel
2877,staff,very helpful
2878,full English breakfast,very yummy
2879,I,would definitely stay at this hotel again
2880,Staff,all fantastic
2881,staff,Clean
2882,Corridor areas,a little dark
2883,staff,friendly
2884,water from shower,has caused some damage
2885,shower area,needs some attention on tiles
2886,Location,right in the heart of the shopping district
2887,Location,very good
2888,location,Perfect
2889,they,lovely
2890,they,put balloons and petals on our bed
2891,beds,really comfy
2892,location,excellent for shopping and eating out
2893,rooms,bigger
2894,rooms,nicer than they looked on the pictures
2895,location,Amazing
2896,cleaner,No
2897,bed,comfy
2898,furniture,damaged
2899,staff,friendly
2900,shower,not good at draining
2901,furniture,plenty
2902,towels,plenty of fresh
2903,Breakfast,wasn't great
2904,I,a little unsettling
2905,Staff,brilliant
2906,I,didnt fill me or my guest up
2907,I,only managed to sleep for 2 hours
2908,noise level in the room from outside,very bad
2909,Breakfast,very simple
2910,location,Excellent
2911,hotel staff,Difficult to regulate temperature in our room
2912,Curtain system,does not work well
2913,hotel staff,very friendly
2914,sofa bed,additional
2915,bed,already made up
2916,I,"booked the Junior suite for me, my wife and our daughter"
2917,I,comfortable
2918,location,fantastic
2919,staff,great
2920,I,had booked surprise tickets for my wife's birthday to go and see Les Miserables at the Sondheim Theatre
2921,we,less than a 1 minute walk from the Sondheim
2922,room,not huge
2923,hotel,unbeatable
2924,bed,would have been large enough for all 3 of us
2925,room,Comfortable
2926,bathroom,good
2927,We,had little choice for breakfast
2928,We,vegan
2929,dust gathering in corners of mirrors,big
2930,Rooms,decent
2931,Breakfast,dismal.
2932,Staff,superb.
2933,dust gathering in corners of mirrors,where they'd just been wiped so much.
2934,public areas,dated
2935,breakfast,disappointing
2936,value,excellent
2937,location,quite noticeable
2938,public areas,tired
2939,location,Great
2940,rooms,comfortable
2941,breakfast,very good
2942,Staff,very helpful
2943,Reception staff,very attentive
2944,stay,very special
2945,location,Amazing
2946,breakfast,Could have cleared area outside of spa
2947,vegetarian/vegan options at breakfast,More
2948,Staff,extremely friendly
2949,breakfast,great
2950,breakfast,looks like a storage cupboard
2951,Bed,very comfy
2952,room,Cosy
2953,location,excellent
2954,location,Absolutely great
2955,hotel,Quiet select
2956,bathroom,a little small
2957,room,fine
2958,staff,lovely
2959,staff,excellent
2960,Hotel,very nice
2961,staff,Couldn't fault it
2962,staff,Friendly
2963,We,amazing
2964,it,attentive
2965,We,had to eat our breakfast in the dining room
2966,We,left our room service breakfast card on the door handle at 1.30am
2967,it,machineLovely
2968,it,wasn't collected
2969,location,Amazing
2970,front desk,Friendly
2971,location,Very noisy
2972,Cleaning of rooms,a bit spotty
2973,front desk,efficient
2974,peels from previous fruit,not cleared
2975,theatre district location,with easy access to Piccadilly Circus underground
2976,location,Great
2977,elevator,Slow
2978,rooms,Small
2979,rooms,nice clean
2980,elevator,small
2981,location,amazing
2982,location,so easy to get around
2983,staff,waited until a lot later in the day to clean the room
2984,Breakfast,finished at 10:30 on a Sunday is a bit early
2985,Location,superb
2986,Location,Noisy
2987,Location,great
2988,Location,tiny
2989,Suite,Nice
2990,place,cosy
2991,room,sizeComfortable
2992,place,very nice
2993,breakfast room,very tiny
2994,Sound proofing to external,could be better
2995,Location,excellent for a number of West End theatres
2996,room,not entirely dark at night
2997,continental breakfast on the hotels website,complimentary
2998,continental breakfast,did not reflect the standards of the hotel
2999,location,excellent for theatreland and central london
3000,customer service,exemplary
3001,breakfast,hot
3002,hotel,steps away from the gielgud  theatre which we were visiting
3003,We,upgraded to a four poster bedroom for our anniversary
3004,rooms,Clean
3005,rooms,better
3006,Staff,lovely.
3007,breakfast,more organised
3008,tissues,left in the box
3009,tissues,used
3010,Our room,a nice size
3011,I,friendly.
3012,restaurant facilities,inadequate
3013,my daughters,small
3014,I,unable to close one of the windows fully in the room
3015,Beds,very comfortable
3016,Staff,very helpful
3017,pillows,very uncomfortable
3018,welcome drink of Prosecco,a nice touch
3019,breakfast,cooked
3020,location,Fantastic
3021,Continental breakfast,not very well stocked
3022,location,spacious
3023,location,excellent
3024,staff,very attentive
3025,Breakfast area,very small
3026,staff,very good
3027,bathroom,also very small
3028,location,fantastic
3029,breakfast,only included cold meals
3030,gym,tiny
3031,staff,very friendly
3032,Breakfast room,Not much variety
3033,Breakfast,a little cramped
3034,bed,chaotic.
3035,Four poster bed,great
3036,bed,had great lighting effects
3037,bed,lovely
3038,Breakfast room,to small
3039,drafts room,Very noisy
3040,decorating the room for my daughters birthday,amazing.
3041,Staff,excellent
3042,Staff,well done
3043,breakfast,very basic
3044,Service,friendly
3045,Breakfast service,inconsistent
3046,Location,perfect.
3047,location,Brilliant
3048,location,Lovely
3049,facilities,good
3050,location,Excellent
3051,elevator,Slowest
3052,Bed,a little small
3053,elevator,very clean
3054,bathroom,Not at all what we expected
3055,Room,had to enter the shower on an angle
3056,Room,had to go back into the bedroom
3057,location,lovely
3058,Room,no
3059,location,tiny
3060,location,Excellent
3061,breakfast options,Limited
3062,staff,friendly
3063,you,going to be charged for them
3064,lobby,no spacious
3065,dishes,not included in the reservation
3066,Hotel,super clean
3067,Hotel,well-maintained
3068,everything,clean
3069,bed,comfortable
3070,bed,er
3071,picture on booking,looked great
3072,bed,very small
3073,room,a bit small
3074,fruits,clean
3075,champagne,free
3076,stuff,nice
3077,location,Great
3078,hotel staff,couldn't be more polite or accommodating to any needs
3079,hotel staff,nice
3080,stay,overall great
3081,Location,amazing
3082,Hotel,quiet
3083,entrance lobby,Small
3084,staff,courteous
3085,staff,even offered water to guest every time you left the hotel
3086,location,perfect
3087,staff,very helpful
3088,staff,welcoming
3089,Room,cold on arrival
3090,Reception staff,helpful
3091,heating,took some time to heat up
3092,Reception staff,very friendly
3093,Rooms,No where to put your bags etc.
3094,Cooked breakfast,a touch disappointing when it came out
3095,Cooked breakfast,chargeable
3096,Rooms,tiny.
3097,coffee or bread available at breakfast,No
3098,room,Very nice
3099,bed,comfy
3100,maid,decorated our bed with beautiful flower petals and a large balloon for my wife's birthday
3101,Location,excellent
3102,Location,really good
3103,touch,really very nice
3104,continental breakfast,Very good
3105,staff,complimentary
3106,Location for all West End shows,excellent
3107,staff,very friendly
3108,we ladies,appreciate a full length mirror
3109,bed,comfortable
3110,room,cosy
3111,staff at the hotel,could not have been more helpful
3112,staff,took time to chat when they could
3113,staff,So friendly
3114,bedroom,could do with a bit of TLC
3115,Bathrooms,lovely
3116,location,Excellent
3117,room,small
3118,room,with all amenities available
3119,Room,fantastic
3120,staff,really friendly
3121,staff,set up an extra surprise for my wife's Birthday
3122,staff,disgusting.
3123,staff,free
3124,staff,very pleasant
3125,continental breakfast,wonderful
3126,I,a little small
3127,staff,exceptionally welcoming
3128,Breskfast,good
3129,people,had to wait to be served
3130,staff,helpful
3131,I,lovely
3132,I,was given a cup of tea while i waited for my room
3133,room,Lovely
3134,location,Clean
3135,Pedestrian fire exit light,Ended up sticking something over it
3136,location,good
3137,Pedestrian fire exit light,way too bright
3138,My room,a single
3139,continental breakfast,could be a bit more inviting
3140,position,excellent
3141,it,fully equipped
3142,I,highly recommend this hotel
3143,it,perfect
3144,continental breakfast,still great value
3145,I,very polite and helpful
3146,pillows,Bad
3147,breakfast,poor
3148,location,Great
3149,guests,constant being turned away and asked to wait in the lobby
3150,size,disappointing
3151,location,right in the heart of the west end.
3152,Staff,very friendly
3153,location,Pokey
3154,bar,Pokey little
3155,price,far too expensive
3156,location,top notch
3157,Only one slow elevator,annoying
3158,Location,perfect.
3159,Location,slow
3160,Gym,small
3161,Staff,very friendly
3162,Bed,extra comfy
3163,Location,great for theatres
3164,Room,needs better glazing
3165,Room,with a view
3166,glass,bubbly
3167,location,excellent
3168,staff,helpful
3169,welcome,lovely
3170,room,not accurately depicted by the photos
3171,room,on the small side
3172,room,very well equipped
3173,staff,a lovely surprise
3174,Location,brilliant
3175,staff,couldn't do enough for us.
3176,continental breakfast,lovely
3177,location,Excellent
3178,Breakfast facilities,inadequate
3179,Location,Small
3180,rooms,clean
3181,seats,limited
3182,Location,near Piccadilly circus
3183,reception staff,nice
3184,rooms,small
3185,rooms,with coffee and tea facilities.
3186,omlet in the breakfast,with extra charge
3187,bed,Comfortable
3188,location,Great
3189,Birthday decorations,Happy
3190,We,arrived just after 7 in the evening to be told we had been upgraded
3191,location,central
3192,breakfast,complimentary
3193,We,fantastic
3194,We,so thrilled
3195,location,with many theatres and restaurants right on the doorstep
3196,bed,wonderful
3197,we,certainly be back
3198,hotel,certainly has this in great measure
3199,room,great
3200,bed,so comfortable
3201,we,so very helpful and friendly
3202,bathroom,also very small
3203,first impression,hard to locate
3204,supplies,limited
3205,Location,on 4th floor on the road side
3206,Location,perfect for theatres and food
3207,Room,quite small
3208,Room,very noisy at times
3209,location,Not a lot only
3210,manky sock,no hot water
3211,plonker,trying to give us warm Prosecco to say sorry
3212,breakfast,a little basic
3213,room,fine
3214,we,offered a drink while we waited
3215,room,still wasnt ready
3216,room,wasnt ready
3217,Accommodation,clean
3218,Accommodation,comfortable
3219,price we paid a cooked breakfast,should have been included in the price
3220,Breakfast,situated in a small cafe next door
3221,stay,very comfortable
3222,Staff,very pleasant
3223,shower,dirty with the previous guests hairs around the plughole
3224,bed,great
3225,bed,very small
3226,Staff,an assett to the hotelComfortable
3227,Breakfast,needs a bit of work on crowding and choice
3228,hotel,perfectly located in the theatre district
3229,room,small
3230,bed,Fantastic
3231,place,a bit small
3232,Breakfast,good
3233,bed,tiny
3234,bed,very comfortable
3235,staff,very friendly
3236,person with a large stature,would have had issues using the toilet
3237,staff,Pleasant
3238,breakfast,also nice
3239,staff,lovely
3240,hotel,would always offer top ups etc
3241,I,moved them into two single rooms
3242,I,much appreciated
3243,Initial booking,shouldn't have been messed up
3244,Staff,took the problem very seriously
3245,room,Small
3246,diner/kitchenExpensive,small
3247,chocolate,hot
3248,wardrobe,next to useless
3249,bed,super comfy
3250,safe,took up so much room
3251,bed,uncomfortable
3252,facilities,Minimal
3253,breakfast,average
3254,Hotel,ideally placed for theatre &amp; restaurants
3255,breakfast area,poorly organised
3256,staff,very helpful
3257,Bed,a bit too soft
3258,location,Amazing for central London
3259,organisation and hospitality from the staff in the restaurant,a  bit hit and miss
3260,breakfast,a bit chaotic
3261,We,didn’t care much
3262,We,weren’t really there for the breakfast
3263,room,dusty
3264,room,not very clean
3265,rooms,Clean comfortable
3266,staff,Friendly helpful
3267,location,Great
3268,they,upgraded us to a junior suite.
3269,staff,looked under pressure to please
3270,service,not relaxing or pleasant to eat there
3271,breakfast,sitting on top of each other to eat
3272,staff,very disappointed
3273,breakfast,very poor
3274,I,had to just wait
3275,My room,not ready when I arrived
3276,I,overheard the exact same thing being told to another guest when I returned to collect my bags at 4pm
3277,room size,plenty
3278,location,Friendly
3279,location,great
3280,housekeeping,late incomplete
3281,room,well appointed
3282,location,Brilliant
3283,hot water system,broke down on our 1st night
3284,room,comfy
3285,we,had no hot water until 11.30 the next day
3286,hotel,in the beating heart of Theatreland
3287,we,surprisingly quiet
3288,room,very clean
3289,staff,Fabulous
3290,beds,Very comfortable
3291,room,large
3292,bed,comfy
3293,location,fantastic
3294,location,very good
3295,staff,very attentive
3296,staff,Great
3297,staff,amazing
3298,staff,beautiful
3299,help,great
3300,location,Perfect
3301,bed,Very comfortable
3302,Our room,at the back
3303,Staff,could learn to smile occasionally
3304,Service,extremely slow with tea/coffee.
3305,location,lovely
3306,rooms,Comfortable
3307,location,Excellent
3308,room service,Very friendly
3309,hotel,Very good
3310,reception and restaurant areas,can get crowded
3311,sockets,did not work
3312,room service,forgot to refill the toiletries twice during our stay
3313,room,had average wind-proofing
3314,sockets,kudos especially to Mary and Slav for their excellent services
3315,hotel,located right in the heart of London Theater District
3316,breakfast choices,not very varied
3317,room,rather cold in proximity of the windows
3318,reception and restaurant areas,very narrow
3319,bed,Lovely
3320,bed,comfy
3321,Breakfast,fairly poor.
3322,Birthday balloons,Happy
3323,Birthday balloons,festooned around the bedroom
3324,we,got to our room
3325,they,immediately offered to store our bags
3326,we,only just made it down in time
3327,continental,plentiful
3328,I,spacious
3329,bed,very comfy
3330,our room,wasn't ready
3331,continental,with lots of choice
3332,stay,great
3333,room,just a little noisy from the road traffic
3334,location,"just a stones throw from China Town, Leicester Square and of course Theatre Land"
3335,it,really didn't bother us
3336,location,superb
3337,room facilities,Very nice
3338,bed side bulb,came to take the bulb away
3339,I,had to turn lights off via main switch and hobbl
3340,I,made to feel uncomfortable even though it was mentioned many times before
3341,I,never came back
3342,one of the staff,said he would he back with a new one
3343,I,told it wouldn't be a problem
3344,bed side bulb,went
3345,vegan breakfast,would be required
3346,location,Fabulous
3347,room,comfortable
3348,staff,friendly
3349,facilities,good
3350,location,Great
3351,location,Old
3352,interior,a bit dark
3353,service,good
3354,room service,No
3355,brakfast service,also otherwise not up to the claimed stars
3356,Second cup of breakfast coffee,charged separately
3357,staff,Friendly
3358,staff,Perfect
3359,room,a bit small
3360,lounge,No
3361,area,noisy
3362,area,very cramped
3363,location,clean
3364,location,perfect
3365,bed,smaller than in our memories
3366,staff,very nice
3367,Location,2 minutes from Piccadilly Circus underground Station
3368,Location,"close to all West End attractions Covent Garden, Soho and Oxford Street shops."
3369,Location,extremely helpful and friendly
3370,Pillows,gave us both neck ache
3371,Location,superb
3372,Pillows,very firm
3373,Location,with direct link to Kings Cross Station
3374,front desk staff,Always willing to help
3375,They,Always willing to help.
3376,They,No
3377,I,had to ask for coffee twice and sugar twice
3378,They,immediately fixed the situation
3379,They,need to be taught customer service like the people at the front desk
3380,They,never explained how breakfast worked
3381,breakfast bar,ran out of croissants
3382,waitress' at breakfast,very unfriendly
3383,location,Excellent
3384,staff,Very good
3385,Spa facilities,below par
3386,hotel,comfortable
3387,staff,friendly
3388,breakfast,good
3389,room,comfortable
3390,location,excellent
3391,staff,very helpful
3392,Breakfast,could not have been any better for staying in the west end.
3393,staff,excellent
3394,Location,more of a cafe than a hotel dining room
3395,Location,not well set up to serve its purpose as the hotel dining room
3396,Location,quite poor
3397,Location,very cramped
3398,Room,very pleasant
3399,Location,fantastic central for everything
3400,Location,not comfortable seating
3401,Location,very small
3402,location,great
3403,we,had to wait in reception for a table
3404,experience,not a good
3405,room,Wonderful
3406,corridors and general layout of the hotel,cramped
3407,room,cramped and dated
3408,only your first coffee,free
3409,lift,leaves a lot to be desired
3410,Location,super friendly and polite
3411,Location,superb
3412,WiFi,Poor
3413,bed,comfortable
3414,Breakfast,left an item in the room but never located
3415,hotel corridors,littered with dirty laundry
3416,hotel corridors,never located
3417,we,very nice
3418,lift,very slow
3419,Breakfast area,very small
3420,we,wanted to see.
3421,staff,great
3422,breakfast,lovely
3423,Thank you to the GM Gurdeep,Big
3424,location,Very central
3425,We,definitely return to this hotel.yael london
3426,rooms,excellent
3427,everything to make our stay,exceptional.
3428,Thank you to the GM Gurdeep,is running this property
3429,rooms,just in the right size
3430,We,made sure to prepare especially for me a plate of fresh vegetables every morning
3431,We,stayed at the Piccadilly West End for  7 nights
3432,Concierge,took  care of everything we needed around the clock.
3433,rooms,under floor heating
3434,breakfast,very nice.
3435,guest,will be happy
3436,Breakfast,not good
3437,staff,clean
3438,staff,good
3439,staff,helpful
3440,Air con,not working
3441,it,a little bit noisy
3442,staff,all very welcoming
3443,You,could easily walk past it
3444,breakfast,excellent
3445,it,has minimal frontage between two shops
3446,Piccadilly,in a good location for theatre land
3447,road,noisy
3448,rooms,of a high standard
3449,staff,so attentive
3450,it,so attentive with nothing too much bother
3451,road,somewhat busy
3452,staff,with nothing too much bother
3453,Room,did not warrant the value
3454,Breakfast,good.
3455,Front desk staff,great
3456,Room,very small
3457,it,broken.
3458,staff,could not give us instructions to go anywhere
3459,they,couldn’t fix  ours
3460,they,did t live in the area
3461,they,never gave us a wake up call to be on time for breakfast
3462,staff,not too efficient
3463,breakfast,very good
3464,I,asked for more milk for room
3465,I,didn't receive any
3466,Dressing gowns,never replaced
3467,I,really comfy
3468,Dressing gowns,were taken half way through visit
3469,breakfast room,to small
3470,location,Great
3471,we,attending two shows nearby.
3472,we,ideal
3473,response to my earlier review,Good
3474,alve,aulty
3475,Breakfast,friendly.
3476,Bathroom light,good
3477,Toilet refilling,got stuck on constant for over half an hour
3478,hotel,have addressed all of these issues
3479,Breakfast,have offered an upgrade for a future stay
3480,Breakfast,not working
3481,staff,shut-off
3482,dust on bathroom small mirror,small
3483,localization,Excelent
3484,area for breakfast,small
3485,restaurant,No
3486,room and bathroom,could have had a more thorough clean
3487,air con in room,excellent
3488,location,good.
3489,staff,in original description
3490,staff,lovely
3491,fitness/ spa facilities,no
3492,Room size,ok.
3493,power shower,power
3494,bar,small
3495,breakfast area,tiny
3496,location,very small
3497,traffic noise,probably less
3498,room,spacious
3499,curtains,very difficult to close
3500,robes,very tatty
3501,robes,worn
3502,Lobby,a little crowded
3503,location,Great central
3504,Hotel,clean
3505,location,comfortable
3506,location,good
3507,location,on Shaftesbury avenue
3508,location,perfect for theatres and restaurants.
3509,We,a snob.
3510,water,great
3511,We,had to ask for coffee pods every day
3512,Our room key,had to be reprogrammed daily
3513,breakfast,good service
3514,room,nice
3515,room,spacious
3516,breakfast,very good
3517,staff,clean
3518,room,quite small
3519,room,very warm
3520,staff,wonderful helpful
3521,location,Good
3522,bed,Poor
3523,fruit in room,complimentry
3524,location,good
3525,touch,nice
3526,air conditioning,not strong enough
3527,staff,professional
3528,bed,really comfortable
3529,mini bar,too expensive
3530,champagne,did not arrive on time
3531,room,a little small
3532,breakfast,excellent
3533,hotel,in a great location
3534,hotel,small
3535,staff,very attentive
3536,road,very busy
3537,property,very clean
3538,hotel facilities,a bit worn out
3539,everything,functional
3540,everything classic,not missing
3541,Breakfast,rather modest
3542,hotel,small
3543,pictures,all showed double beds
3544,I,made effort to upgrade the room for me
3545,I,managed to upgrade
3546,booking,misleading
3547,I,should be made very clear
3548,front desk staff,very helpful
3549,staff,professional
3550,breakfast area,too small
3551,staff,very friendly
3552,road,very noisy
3553,road,wasn’t blocked out by double glazing
3554,Rooms,amazing
3555,location,great
3556,Rooms,not experienced
3557,Rooms,not fast
