1165,room,gorgeous
1166,hotel,had a sense of calm and tranquility
1167,staff,welcoming
1168,we,wished we could stay longer
1169,staff,wonderful
1170,it,was rectified
1171,shower,Comfortable
1172,location,Excellent
1173,rooms,Generously sized
1174,rooms,Great
1175,rooms,Upgraded
1176,Breakfast,overpriced
1177,location,Great
1178,beds,a little hard for our taste
1179,fridge,also not that cool
1180,staff,attentive
1181,bedroom,beautiful spacious
1182,fridge,didn't bother us enough to sort it
1183,beds,not unsleepable
1184,fridge,pain for our baby milk
1185,breakfast,Fabulous
1186,We,admiring some of the pictures
1187,staff,approached us to tell us about the story of the paintings as well as of the hotel
1188,Location,brilliant
1189,Location,"close to Regent's Park, Maida Vale and Marylebone Hight St."
1190,staff,friendly
1191,size,generous
1192,all the Staff,helpful
1193,bed,huge
1194,We,ordered egg Benedict and scrambled eggs
1195,bed,super comfortable
1196,Breakfast,unbeatable
1197,We,used the spa facilities
1198,we,asked for non smoking
1199,we,think we may have been given a smoking room
1200,room,beautiful
1201,rooms,big
1202,rooms,clean
1203,service,excellent
1204,water,free
1205,staff,good
1206,champagne,Great tasting
1207,I,arranged champagne for our arrival but it was in the corridor on a trolley
1208,Winter Garden,fantastic
1209,I,had a warm and friendly attitude
1210,I,made us spend our money elsewhere
1211,Prices of breakfast,steep
1212,I,unfortunately didn’t have the same surprise impact I was hoping for
1213,place,beautiful
1214,Winter Garden restaurant,blew us away
1215,spa,excellent
1216,staff,friendly
1217,staff,very helpful
1218,Customer care,excellent
1219,spa area,lovely
1220,interior,a little dated
1221,it,fabulous
1222,we,great
1223,we,in places
1224,we,lovely
1225,we,not ready at 3pm
1226,we,weren’t able to get changed prior to our theatre trip
1227,staff,attentive
1228,hotel,beautiful
1229,staff,very friendly
1230,family room,Huge
1231,breakfast,delicious
1232,bathroom,fabulous
1233,room,Lovely
1234,staff,attentive
1235,bar and restaurant. Spa,great
1236,staff,professional
1237,hotel,has beautiful surroundings
1238,hotel,very luxurious.
1239,Everything,to my satisfaction
1240,bed,Amazing
1241,Food,great
1242,service,huge
1243,service,slow
1244,we,Great
1245,ambience,Wonderful
1246,we,brilliant
1247,we,extremely comfortable
1248,Our room,fabulous
1249,we,great
1250,Our room,had been decorated with a rose petal heart on the bed with two towels made into swans
1251,touches,lovely
1252,we,so many
1253,we,very spacious
1254,spa,lovely
1255,Breakfast,superb
1256,family room,very spacious
1257,Breakfast,with plenty on offer
1258,Everything about this hotel,amazing
1259,staff,all so attentive
1260,staff,exceptional
1261,services,Efficient
1262,roomsClean bathrooms,Spacious
1263,Shower water,flows onto bathroom floor
1264,setting,dramatic
1265,Breakfast,exceptional.
1266,setting,quality
1267,I,liked everything about it from environment to staff
1268,they,encourage you to take the buffet
1269,staff,excellent
1270,I,had to ask for my breakfast made to order
1271,Cling wrap,instead of tops on lids.
1272,atrium,lovely
1273,Breakfast,amazing
1274,staff,very helpful
1275,service,incredible
1276,Everything,perfect
1277,spa facilities,good
1278,building,really impressive
1279,People,using their phones in the spa
1280,room,very comfortable
1281,architecture,amazing
1282,location,great
1283,hotel,pretty
1284,room,rushed in preparation
1285,Staff,very lovely
1286,staff,Very clean
1287,staff,friendly
1288,location,good
1289,hotel,absolutely stunning
1290,service,brilliant
1291,I,highly recommend to any one
1292,location,perfect
1293,place,Amazingly beautiful
1294,Everything,beautiful
1295,staff,excellent
1296,staff,couldn’t be more helpful.
1297,Executive Room,fabulous
1298,hotel,great
1299,service,Amazing
1300,bed,Comfy
1301,Hotel,Absolutely fantastic
1302,Hotel,beautiful
1303,Staff,extremely professional
1304,rooms,spacious
1305,customer service,above and beyond
1306,bar downstairs,also stocked a much better selection of spirits than during our last visit
1307,hotel,clean
1308,door staff and reception staff,courteous
1309,gentleman,excellent
1310,gentleman,had the most charming manner
1311,gentleman,helpful
1312,hotel,nicely maintained
1313,Service at breakfast,very pleasant
1314,Winter Garden,a lovely place to enjoy a meal
1315,it,disappointing
1316,glasses/mugs,enough
1317,We,needed to chop some fruit as a snack for our child
1318,We,only wished to have a light breakfast
1319,it,only worth it  if you want to have a large breakfast and take advantage of the buffet
1320,price point for breakfast,quite high
1321,We,very nice
1322,charge,waived
1323,cutlery,would have been useful
1324,location,Great
1325,staff,very helpful
1326,location,very spacious
1327,service,Amazing
1328,bathroom,a little negative
1329,bedroom,excellent
1330,I've,always wanted to stay here
1331,I,booked this for my honeymoon
1332,Everything,fine
1333,hotel,great
1334,I,had the best time
1335,staff,made my stay a memorable one
1336,bed,so comfy
1337,I,so spacious
1338,criticism,Minor
1339,service,always spot on
1340,bar staff,need to refresh their knowledge on (classic) cocktails and beers on offer
1341,family,the perfect size when travelling with a child
1342,food,delicious
1343,spa facilities,exceptional
1344,breakfast,great
1345,breakfast,lots of choices
1346,room,spacious
1347,room,very clean
1348,everything,Excellent
1349,Hotel staff,did not seem to ask them to quieten
1350,Weekend breakfast,excellent
1351,atrium,magnified the noise - wedding party guests.
1352,atrium,noisy
1353,Breakfast,great
1354,beds,need a mattress topper to make them mor comfortable
1355,beds,need updating
1356,experience,amazing
1357,hotel,exceptional
1358,Spa facilities,great
1359,Staff,very helpful
1360,We,also really appreciated the upgrade
1361,touches,lovely
1362,stay,memorable
1363,Everything,to perfection
1364,We,Opulent
1365,my wife,broke her foot
1366,staff,very kind
1367,my wife,was laid up all the time we were there
1368,We,would like to come back
1369,experience,good
1370,staff,helpful
1371,staff,very friendly
1372,experience,very friendly and helpful
1373,i,asked four times if they could do anything for us
1374,we,had a great time
1375,i,lovely
1376,building,Beautiful
1377,Room,exceptionally clean
1378,Room,large
1379,Cocktails in the Mirror bar,wonderful
1380,service,Excellent
1381,staff,Very good
1382,staff,amazing
1383,spa facilities,great
1384,Concierge,met all my requests
1385,smoking,needs to be controlled better in the hotel
1386,courtyard,stunning
1387,beds,very firm
1388,You,actually put us off
1389,You,have to wear swim caps in the pool
1390,We,may not have booked here if we had known
1391,one,Beyond extraordinary
1392,Everything,Perfect
1393,arab staff’s,amazing
1394,i,big
1395,i,even help with little things
1396,i,has a small living room
1397,i,highly recommend going to the breakfast
1398,i,nice
1399,i,perfect
1400,Swimming pool,slightly delayed
1401,Beds,so quite uncomfortable
1402,Beds,too firm
1403,Music from wedding downstairs,very loud
1404,Everything,perfect
1405,hotel,Great
1406,settings,amazing
1407,hotel,stunning
1408,location,Great
1409,We,a little extortionate
1410,hotel,excellent
1411,staff,incredibly helpful
1412,We,incredibly helpful and friendly
1413,location,just a stones throw away from all the major attractions in the city
1414,location,“smells” like 5 stars.
1415,swimming pool and jacuzzi area,a very nice area
1416,chefs,also cater for additional breakfast items such as an omelette as this is not in the menu
1417,breakfast,amazing
1418,champagne,complimentary
1419,I,could have been a little hotter
1420,I,lovely
1421,food,scrumptious
1422,I,stayed here for a few nights for my boyfriends birthday
1423,Everything about this stay,perfect
1424,place,Excellent
1425,Staff,can’t do enough for you.
1426,concierge,a bit slow
1427,scenery,beautiful
1428,room,clean
1429,staff,helpful
1430,food,lovely
1431,breakfast,all set up with Sky and apps
1432,TV,big
1433,bed,buffet style
1434,bed,comfy
1435,staff,delicious
1436,bed,large
1437,garden,lovely
1438,room,much bigger than I expected
1439,room,style
1440,staff,very friendly
1441,breakfast,very friendly and helpful
1442,room,Beautiful
1443,Location,perfect
1444,Staff,very helpful
1445,stay,amazing
1446,quality,outstanding
1447,spa area,also a real treat
1448,room,great
1449,queue,pretty quick
1450,breakfast area,way to small for the amount of guests that they have
1451,Staff,exceptional
1452,Family bedroom,fab
1453,Family bedroom,great size
1454,interior,Luxurious
1455,gym,Very small
1456,spa,clean
1457,spa,did not feel overcrowded
1458,staff,felt safe to use
1459,staff,friendly
1460,spa time,limited
1461,you,must book ahead in order to use
1462,staff,smells lovely
1463,staff,v helpful
1464,gym,with very limited equipment
1465,staff,exceptional
1466,hotel,liked everything.
1467,architecture,lovely
1468,staff,so attentive
1469,location,great
1470,everyone,willing to help and accommodate
1471,room,Very clean
1472,spa,excellent
1473,Concierge,rude to my partner
1474,room,spacious
1475,hotel,beautiful
1476,staff,fantasticly friendly
1477,food,great
1478,spa,truly lovely
1479,staff,Fabulous
1480,staff,lovely
1481,Everything,perfect
1482,staff,so generous
1483,staff,always helpful
1484,staff,liging
1485,service,Old school
1486,Getting in to the pool,a little restrictive
1487,breakfast buffet,amazing
1488,staff,Fantastic
1489,staff,amazing
1490,staff,beautiful
1491,room,Comfortable
1492,room,Excellent
1493,Lords Cricket Ground,Ideally located
1494,back doors,adjacent to Marylebone
1495,Breakfast,an excellent spread of all the usual delicacies plus more unusual Middle Eastern fare
1496,we,have never had a bad experience
1497,we,have stayed over 100 times in the past 25 years
1498,Swimming pool,open
1499,back doors,so easy for underground or overground trains
1500,I,beautiful
1501,I,could have been more “luxury”
1502,I,gave us champagne in our room and rose petals on bed
1503,I,great
1504,I,had the head and neck
1505,pool area,slightly dull compared to the rest of the property
1506,Spa facilities,smelt like fuel for some reason also
1507,I,the best
1508,We,had to chase up that deposit refund for 5 weeks after our stay
1509,stay,nice
1510,We,quite disappointed
1511,lighting,really important parts of rooms &amp; experiences
1512,We,waiting 3/4 weeks for it to settle on its own
1513,location,Great
1514,family room,Very little
1515,staff,friendly
1516,staff,helpful
1517,family room,spacious
1518,family room,very comfortable
1519,carpark arrangements,No
1520,Everything,excellent
1521,AC,let you down
1522,we,very happy with our upgrade
1523,AC,wasn't working
1524,Staff,Beautiful
1525,hotel,big
1526,Rooms,comfy
1527,Staff,friendly
1528,hotel,lovely
1529,hotel,could not do enough for us.
1530,staff,kindly kept it open after closing for me and my family
1531,Nothing,too much to ask for
1532,Everything,amazing
1533,staff,Helpful
1534,staff,Large
1535,staff,Pricey
1536,staff,worth every penny
1537,location,Great
1538,location,well maintained
1539,pancakes,not worth the money
1540,room,really clean
1541,staff,really nice
1542,pancakes,tiny
1543,hotel,Beautiful
1544,staff,Friendly
1545,winter gardens,closed during our trip
1546,Afternoon tea,expensive
1547,winter gardens,fabulous
1548,rooms,just as they where described online
1549,staff,just as they where described online.
1550,breakfast,limited.
1551,breakfast,over priced
1552,rooms,stunning
1553,door men,very chatty
1554,pool,excellent
1555,hotel,great
1556,staff,Lovely
1557,Family Room,absolutely huge
1558,Family Room,amazing
1559,Beds,could be more comfortable
1560,Pool /Spa,great
1561,We,great.
1562,my husband and i,suffered some back pain
1563,mattresses,too firm
1564,We,very kindly offered complimentary drinks and some food until we were informed the room was ready
1565,food price,a bit to expensive
1566,service &amp; hygiene,Amazing
1567,stay,excellent
1568,stay,wonderful
1569,hôtel,Excellent
1570,breakfast,amazing
1571,I,couldn't access the gym/spa
1572,I,couldn’t get through so emailed
1573,attention to detail,good
1574,staff,lovely
1575,I,tried calling numerous times on arrival
1576,I,loved it all
1577,Breakfast,top of the class
1578,hotel,very very very clean
1579,area,Good
1580,ares,Nice
1581,ares,close to centre
1582,underground,cross the road
1583,surroundings,Luxury
1584,Breakfast,excellent
1585,Breakfast,rather expensive
1586,staff,excellent
1587,views from my window to terrace,good
1588,My room,perfect
1589,property,Beautiful
1590,sky,available
1591,price of the rooms,feel this should be a given
1592,property,with great service
1593,greetings,Lovely
1594,hotelWhich,Stunning
1595,staff,fantastic
1596,Service,great
1597,we,not asked to gel our hands before breakfast
1598,room,very nice
1599,food,Fabulous
1600,staff,Friendly
1601,entrance hall,Attention to detail
1602,entrance hall,Beautiful
1603,room,accommodatingLovely
1604,Staff,exceptional
1605,Staff,very professional
1606,Food,fantastic
1607,Staff,friendly
1608,Everything,great
1609,Staff,lovely
1610,staff,paid attention to details
1611,staff,very pleasant
1612,facilities,Lack of parking
1613,location,great
1614,staff,Very nice
1615,staff,great
1616,Breakfast,amazing.
1617,Hotel location,brilliant
1618,Room,soo clean
1619,steam room,unavailable.
1620,Staff,extremely polite
1621,Staff,professional
1622,location,wonderful
1623,location,worth every penny
1624,facilities,Great
1625,facilities,Huge
1626,Room,comfy
1627,toiletries,great
1628,Room,spacious
1629,location,Delicious
1630,location,Great
1631,Room,Large
1632,location,Beautiful
1633,rooms,stunning
1634,Staff,great
1635,Our stay,lovely
1636,Staff,very accommodating
1637,you,Brilliant
1638,you,best
1639,TV,great
1640,everyone,had space to chill or play
1641,staff,just made everything effortless
1642,bathroom,large
1643,staff,lovely
1644,family room,perfect
1645,location,perfect for ease
1646,family room,relaxing
1647,you,won't be disappointed
1648,breakfast,wonderful
1649,it,worth it
1650,breakfast,best
1651,We,definitely topped our stayThanks again
1652,stay,exceptional
1653,kids,loved him
1654,I,really made us feel at home
1655,I,very happy with how it was handled
1656,staff,very understating
1657,staff,with having the children
1658,room service options,good
1659,hotel,incredible
1660,window,opens would be nice
1661,lighting options,t very good in the room
1662,rooms,very nice
1663,rooms,very spacious
1664,I,"very stuffy in the room, a window that opens would be nice"
1665,I,via the air circulation (or lack of) throughout the hotel
1666,hotel,5 star
1667,staff,Very attentive
1668,staff,Very friendly
1669,times,Very limited
1670,We,disappointing
1671,hotel,Excellent
1672,staff,gorgeous
1673,staff,great
1674,service,amazing
1675,room,beautiful
1676,selection of food,excellent
1677,AC,slightly too loud
1678,AC,so had to switch off before sleeping
1679,room,spacious
1680,bug bear,worth it
1681,staff,attention detail
1682,atmosphere,fantastic
1683,breakfast,Brilliant
1684,rooms,Large
1685,staff,amazing
1686,hotel,Very beautiful
1687,food,excellent
1688,smell,lovely
1689,Everything,perfect
1690,room,very spacious
1691,mattress in double twin room,like sleeping on a rock.
1692,hotel,Beautiful
1693,we,Frantic
1694,we,Huge
1695,we,constantly contacted them
1696,buffet style,excellent
1697,staff,friendly
1698,Lunch &amp; evening meal,nice
1699,buffet style,went to Italian cafe next door
1700,staff,amazing
1701,hotel,beautiful
1702,Edgeware road,close by
1703,We,fantastic
1704,location,great
1705,We,on point
1706,We,really enjoyed our stay
1707,staff,very friendly
1708,hotel,very friendly and helpful
1709,Staff,all very friendly
1710,onsite parking,no
1711,Staff,so had to park in an NCP near by
1712,Staff,went above and beyond for any request that was made
1713,Cleaning Staff,.
1714,family,Large
1715,Spa facilities,excellent.
1716,TV,kept losing connection on some channels
1717,thoughts,Bad
1718,Service,slow
1719,I,would have changed rooms if I was staying for longer than one night
1720,guest,a surreal but nice feeling
1721,breakfast,amazing
1722,rooms,beautiful
1723,price,disgraceful
1724,staff,exceptionally polite
1725,breakfast,expensive
1726,staycation at the landmark,great
1727,Covid,makes international travel difficult
1728,price,should be evaluated as should the cost of breakfast .
1729,rooms,spacious
1730,I,beautiful
1731,I,booked it because of the inner decor
1732,stay,chose not to dine in their restaurant
1733,guests,deserve loyalty with simple things
1734,I,didn’t use it
1735,mobile room keys,didn’t work for us
1736,I,enjoyable
1737,we,had to go to reception
1738,I,kept trying to follow the advice to get these to work
1739,stay,locked out
1740,hotel,beauty
1741,breakfast,fabulous
1742,bathroom,really big
1743,room,size
1744,staff members,amazing
1745,place,beautiful
1746,location,also walking distance to Madame Tussaud and Baker street underground station
1747,hotel,has so many locations to take beautiful pictures
1748,location,ideal to pop into shopping in central London
1749,location,perfect
1750,staff,went out of their way to satisfy
1751,hotel,amazing
1752,breakfast,fantastic
1753,staff,very helpful
1754,customer service,Exceptional
1755,stay,best
1756,we,catered to our dietary requirements wonderfully
1757,attention to detail,exceptional
1758,we,ooking forward to returning already
1759,we,really could not have asked for more
1760,facilities,Great
1761,front desk staff,could have been a little nicer
1762,hotel,Authentic
1763,hotel,with 5 stat services
1764,hotel,Great
1765,Staff,fantastic
1766,hotel,full of history
1767,Staff,very attentive
1768,staff,attentive
1769,I,have read some of the negative reports
1770,staff,welcoming
1771,staff,wonderful
1772,rooms,Amazing
1773,overall look of the hotel,just beautiful
1774,place,absolutely perfect
1775,My breakfast,amazing
1776,our room,beautiful
1777,our room,big
1778,I,cooked perfectly and delicious
1779,I,extremely pleased with my breakfast
1780,I,fab with his and her basins bath with shower
1781,I,have been in numerous hotels
1782,bed,massive
1783,Parking at the hotel,no
1784,I,requested this
1785,car park,secure
1786,bathroom,separate
1787,our room,so clean
1788,I,super comfy
1789,I,very expensive
1790,staff,very friendly
1791,I,very friendly and helpful
1792,guest relations manager,did not get back to me
1793,guest relations manager,lket the hotel down
1794,other staff,perfection
1795,we,unable to use the facility
1796,staff,friendly
1797,food,great
1798,staff,helpful
1799,service,Exceptional
1800,Breakfast,amazing
1801,Room,noisy
1802,staff,so friendly
1803,Staff. We,definitely be back
1804,my daughter,felt the mattress was too hard for her
1805,Restaurant Manager,lovely
1806,winter garden restaurant,beautiful
1807,list,could go on and on
1808,food,delicious
1809,I,friendly
1810,I,loved everything from the grand entrance
1811,spa,lovely
1812,you,not be disappointed
1813,you,really do feel well looked after
1814,rooms,so comfortable
1815,staff,so profess
1816,I,super professional
1817,Staff,helpful
1818,Staff,so friendly
1819,everything,better than that at the Ritz
1820,place,Amazing
1821,breakfast,deluxe
1822,service in the restaurant,excellent
1823,decor,fabulous
1824,We,fantastic
1825,hotel building,grand
1826,grand Central Station Hotel,had many original features
1827,card,lovely
1828,breakfast,really good
1829,We,upgraded to a better room
1830,We,very clean
1831,We,attentive
1832,We,can not wait to go back for our next visit
1833,facilities,clean
1834,staff,curtious
1835,steam room,excellent
1836,Spa facilities,good
1837,We,loved our stay in the hotel
1838,pool,ok
1839,We,thank everyone in the hotel
1840,facilities,very clean
1841,hotel,Beautiful
1842,hotel,perfect for a relaxing weekend
1843,I,all super efficient and polite
1844,Spa facilities,not too crowded
1845,air conditioning,really quiet
1846,Spa facilities,very good
1847,I,was able to leave it on all night
1848,area,Lovely
1849,breakfast,excellent
1850,area,just as comfortable
1851,hotel,upgrade to a suit Perfect
1852,breakfast for the price,very average
1853,staff,"all so happy, welcoming &amp; friendly"
1854,I,best
1855,I,could heat the pianist playing throughout the day from our room
1856,bed,extremely hard
1857,I,had a facial &amp; a massage
1858,therapist Nina,incredible
1859,it,overlooking the winter garden &amp
1860,I,perfect to spend a few hours in
1861,I,really clean
1862,staff,really stood out
1863,I,stunning
1864,our room,very spacious
1865,location,within walking distance from Regent’s Park / Oxford street.
1866,vegan options,limited
1867,service from staff,Great
1868,Everything,absolutely perfect
1869,Everything,perfect.
1870,hotel,Beautiful
1871,staff,Very professional
1872,service,a 10/10 on all fronts
1873,staff,friendly
1874,atrium &amp; dinner,Spectacular
1875,room price,fair
1876,rooms,good size
1877,rooms,good value for money
1878,Breakfast,massively overpriced
1879,rooms,quiet
1880,staff,very helpful
1881,spa,Great
1882,palm trees,amazing
1883,doormen,become friends with a cheery greeting
1884,We,stay at this hotel regularly
1885,staff,so friendly
1886,entire experience at the Landmark,wonderful
1887,stay,awless
1888,We,booked for my partners 30th celebrations
1889,stay,great
1890,We,immediately felt like we were going to have a great stay
1891,We,"loved the location, look and feel of the hotel"
1892,staff,paid great attention to detail to our stay
1893,staff,really took good care
1894,We,upgraded to an Executive Double overlooking the Winter Garden
1895,facilities,wonderful
1896,room,Lovely big
1897,bathroom,big
1898,staff,very accommodating
1899,table,came without chairs
1900,kitchen,chose the breakfast for us instead of calling and confirming with us
1901,room,clean
1902,cake,extra requested
1903,cake,on point
1904,wideThe complementary tools,perfect
1905,we,requested dinner in the room
1906,breakfast paper,wasn't clear
1907,food,all exquisite.
1908,mattress,Hard
1909,staff,attentive
1910,staff,pleasant
1911,furnishings,soft
1912,pillows,very underwhelming
1913,Our room,too warm
1914,Everything,Perfect.
1915,ROOM,BEAUTIFUL
1916,COVID restrictions,causing limited use of the spa and pool facilities
1917,location,fantastic
1918,room service,a bit expensive
1919,palm brasserie,beautiful
1920,room service,can be expected
1921,staff,couldn’t help you enough
1922,Bathroom,especially gorgeous
1923,our stay,perfect
1924,our room,spectacular
1925,Everything.,Too expensive
1926,Breakfast,Beautiful
1927,Hygiene standards,superb
1928,we,in a different country
1929,atmosphere,Very beautiful
1930,bed,a bit too hard
1931,breakfast,amazing
1932,atmosphere,so cosy
1933,Showers,could do with modernisation
1934,Swimming pool system,should have been explained better
1935,service,Exceptional
1936,staff,amazing
1937,lock,faulty
1938,They,just keep going.
1939,key cards,kept stopping
1940,They,on their feet from dawn to dusk
1941,staff,work so hard all day long
1942,accommodation,Great
1943,Location,Not applicable
1944,Location,perfect for exploring the West End
1945,Staff,where impressive
1946,staff,amazing
1947,few more choices for vegans in the breakfast,would be great
1948,staff,all superb
1949,staff,amazing
1950,lady,kind
1951,lady,with the blue contact lenses
1952,staff,work so hard to make sure the guests have a good time.
1953,facilities,Great
1954,Everything,great
1955,interior,Fantastic
1956,Room,very clean
1957,Staff,well worth the money
1958,hotel,Great
1959,Drinks,a little too pricey
1960,food,excellent
1961,weekend,fantastic
1962,staff,very friendly
1963,view,wasn’t great
1964,Room,wasn’t the quality I thought
1965,Drinks,worth paying if it’s a treat.
1966,Everything,Lack of parking facilities
1967,Rupert,a true gentleman
1968,we,always chatted to him when entering and exiting the hotel
1969,we,breathtaking
1970,we,can’t wait to return to see him and all the wonderful team at the landmark
1971,we,could not fault one single thing
1972,building,just truly beautiful
1973,Rupert,made us feel so very special
1974,we,one of the nicest we have ever stayed in london
1975,Everything,utterly perfect
1976,we,watch the piano player and take in
1977,I,expect it shd be a normal process without being asked
1978,breakfast,great
1979,I,had to take my luggages to my room myself
1980,I,lovely
1981,I,was asked
1982,hotel,very accommodating
1983,We,wanted to take some photographs
1984,room,clean
1985,customer service,good
1986,lots of things,old
1987,lots of things,repainted multiple times like the architraves and doors along with hinges
1988,room,spacious
1989,spa,fantastic
1990,colleagues,helpful
1991,colleagues,super friendly
1992,facilities,Great
1993,buffet breakfast,delicious
1994,facilities,excellent
1995,buffet breakfast,had good vegetarian options
1996,staff,lovely
1997,Landmark,classy
1998,Landmark,understated
1999,staff,Warm
2000,staff,lovely
2001,retreat,perfect
2002,staff,welcoming
2003,Breakfast,Excellent
2004,service,fantastic thoughtful
2005,stay,exceptionally wonderful
2006,service,Best
2007,food,amazing
2008,Staff,goes out of their way to serve and accommodate you
2009,We,loved our stay
2010,room,having an inner courtyard view
2011,Bathroom,nice
2012,staff,Super helpful
2013,design and atmosphere inside,amazing
2014,staff,enjoyed serving guests.
2015,staff,exceptional from start to finish.
2016,staff,polite
2017,selection of restaurants,Good
2018,of the staff,have been retained
2019,Landmark,out HQ in London
2020,location,perfect
2021,beds,slightly to hard
2022,usual buffet breakfast,was up to its usual standard
2023,hotel,Great
2024,staff,lovely
2025,windows,Not possible to open
2026,bathroom,lovely
2027,windows,so reliant on air from aircon unit
2028,bathroom,very spacious
2029,building,Beautiful
2030,movie channels,No
2031,room,fantastic
2032,room,great
2033,room,needs a upgrade
2034,hotel,a real spectacle
2035,hotel,clean
2036,staff,efficient
2037,Location,great
2038,hotel,immaculately clean and tidy
2039,hotel,magnificent
2040,staff,polite
2041,Location,"right outside the Marylebone station, literally 30 metres door to door"
2042,experience,Amazing
2043,stay,Amazing
2044,hotel,absolutely fabulous
2045,food,gorgeous
2046,Room,lovely
2047,staff,very attentive
2048,location,Excellent
2049,location,all kept to a high standard
2050,Spa,amazing
2051,location,opposite Marylebone Town Hall .
2052,staff,all really friendly
2053,We,had arranged a cake to be in our room when we arrived.
2054,staff,made us feel comfortable for our entire stay
2055,We,stayed here for my boyfriends 30th birthday
2056,We,would definitely return
2057,I,definitely be coming back
2058,I,really enjoyed my 2 nights
2059,staff,Friendly
2060,location,Great
2061,hotel,Beautiful
2062,Staff,extremely friendly
2063,location,great
2064,Wi-fi,poor quality
2065,check in,Easy
2066,welcome,Great
2067,they,also inconsistent with this enforcement as spa and sauna are for over 16
2068,I,challenged this
2069,I,"got told the usual "" we dont make the rules"
2070,they,let  younger kids in there
2071,room,spacious
2072,they,need to be more honest with clients
2073,place,pricey
2074,chances of your getting to use the facilities,very slim
2075,COVID,yet again making things difficult
2076,Everything,perfect
2077,they,also a lovely touch
2078,they,did slightly damage two invisible clips on my dress
2079,hotel,extremely comfortable
2080,they,lovely
2081,they,replaced them with visible silver hook and eyes
2082,hotel,tranquil
2083,service,very swift
2084,breakfast,Fantastic
2085,staff,friendly
2086,staff,helpful
2087,room,nice
2088,room,spacious.
2089,hotel,best
2090,Everything,sensational
2091,Food,fantastic in both the Wintergarden restaurant and from room service.
2092,We,had a fabulous time
2093,Spa treatment,incredible
2094,We,lovely
2095,Staff,very attentive
2096,hotel,Fantastic
2097,staff,full for the whole time we were there due to Covid restrictions
2098,staff,lovely
2099,hotel,only a few minutes walk from Baker Street tube station and also 5 minutes from Regent Park
2100,staff,very friendly and helpful
2101,breakfast,very nice
2102,room,spacious
2103,general ambience,exactly what the doctor ordered
2104,staff,Great
2105,hotel,Beautiful
2106,I,Couldn't access the spa as it had been booked
2107,location,Great
2108,location,No outward facing window.
2109,I,had tried to book in advance
2110,phone,wasn't answered several times when I called
2111,breakfast,excellent
2112,location,right behind marylebone train station
2113,swim times,very limited for families
2114,Atrium,excellent
2115,Atrium suite,lovely
2116,spacious,Lovely
2117,toilet refill,a bit noisy
2118,beds,a little too firm
2119,shower,amazing
2120,breakfast,delicious
2121,staff,great with the kids
2122,staff,helpful
2123,staff,pleasant
2124,breakfast,plentiful
2125,staff,really lovely
2126,room,well appointed
2127,swimming pool,would be fully booked
2128,whole hotel &amp; experience,beautiful
2129,whole hotel &amp; experience,outstanding
2130,room,big
2131,We,got married at the Old Marylebone Town Hall
2132,Customer service,second to none
2133,pillows,soo comfy
2134,It,sooo beautiful
2135,We,stayed at the Landmark
2136,We,throughly enjoyed our stay at the Landmark
2137,It,totally worth it
2138,We,will be back
2139,hotel,Amazing
2140,staff,absolutely delightful
2141,Mattress,a bit on the harder side
2142,room,great
2143,everything,professionally taken care of and sorted.
2144,spa,super clean
2145,spa,very relaxing
2146,I,could not find any fault with my recent stay
2147,I,"have stayed at The Langham, Four Seasons and other various 5 Star hotels"
2148,hotel,Wonderful
2149,staff,couldn’t be nicer and do more for us
2150,staff,Wonderful
2151,staff,great
2152,plug sockets in the room,Not enough
2153,customer service,big
2154,food,great
2155,jacuzzi water,wasn't that warm
2156,they,Really made it special
2157,they,left 2 bottles of wine and a birthday card in the room
2158,Pool/spa facilities,lovely
2159,they,upgraded our room
2160,atrium,Beautiful
2161,room,amazing
2162,room service for dinner,great
2163,view,nice
2164,room,very spacious
2165,staff,wonderful
2166,Hotel,absolutely beautiful
2167,Air conditioning,broken in the room
2168,facilities,excellent
2169,staff,impeccable
2170,staff,iscussion
2171,Covid precautions,really effective
2172,Swimming caps,required in the pool at a 12GBP charge
2173,facilities,so only emitting max heat which turned the room into a sauna
2174,room,well above average size for even luxury hotels in London
2175,staff,when calling to book a slot or confirming the slot at the front desk
2176,Service,impeccable
2177,we,As apposed to disposable cups
2178,location,Wonderful
2179,we,Would of loved to have mugs for our morning coffee
2180,interior,beautiful
2181,we,didn’t get a pleasant sleep
2182,hotel,has such an enchanted &amp; serene feel
2183,beds,very hard
2184,staff,always go the extra mile
2185,covid,being caused by hair
2186,I,go the extra mile
2187,hotel room,gorgeous
2188,I,had to wear a swim hat only when I arrived at the spa
2189,I,have never read covid being caused by hair
2190,I,let them know in advance of the protocol
2191,I,miss the signature landmark cushions on the bed
2192,atmosphere and food,perfect
2193,It,so welcoming
2194,hotel room,trying to monetise
2195,I,wouldn’t of paid this
2196,one,a lot smaller
2197,service,Great
2198,Everything,great
2199,bottle of wine,empty
2200,cleaners,missed it
2201,decorations,Beautiful
2202,location,great
2203,Everything,perfect
2204,location,excellent
2205,I,highly recommend a visit
2206,staff,polite
2207,staff,very friendly
2208,staff,amazing
2209,It,most definitely luxury
2210,We,not told this when booking
2211,It,very decadent
2212,Rooms,great
2213,facilities,Brilliant
2214,breakfast in bed,absolutely delicious
2215,we,amazing
2216,staff,excellent
2217,experience,great
2218,hotel room,amazing
2219,property,clean
2220,room service,took long
2221,property,with amazing helpers
2222,breakfast,Brilliant
